id,text,sender_header,threat_category,has_url,has_apk_reference,is_scam
sms-ham-0344,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹78824. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0044,"Dear customer, your parcel #928138446 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-782 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0436,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0370,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-303 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0130,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819382495. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-scam-0391,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0368,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819123137. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-scam-0035,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v3.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0386,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0119,"Electricity bill for Consumer No 192839 generated. Amount: ₹350, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0322,"Dear SBI UPI User, payment of ₹850 to zomato@hdfcbank successful. UPI Ref: 492819477432. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0261,"Hey, sent you ₹18500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0519,"Dear SBI UPI User, payment of ₹150 to zomato@hdfcbank successful. UPI Ref: 492819784751. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0253,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0505,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹65667. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0373,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0052,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0017,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹68876. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0689,"Electricity bill for Consumer No 192839 generated. Amount: ₹4500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-scam-0174,"Dear customer, your parcel #928193032 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-935 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0626,"Your Uber ride OTP is 628799. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0188,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-813",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0529,"Electricity bill for Consumer No 192839 generated. Amount: ₹350, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0352,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0348,"Your Uber ride OTP is 401473. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0775,"Hey, sent you ₹150 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0181,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹90181. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0337,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25 immediately to prevent legal FIR and fine. UPI: disconnection.officer@sbi,AD-BESCOM,utility_disconnection,0,0,1
sms-scam-0043,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI mule_781@axis.,HR-CAREER,job_scam,0,0,1
sms-ham-0412,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0356,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹21186. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0483,"Your Uber ride OTP is 577867. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0163,"Dear customer, your parcel #928147409 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-688 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-scam-0397,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0283,"Your Uber ride OTP is 121168. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0137,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25 immediately to prevent legal FIR and fine. UPI: mule_781@axis,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0416,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0239,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI mule_781@axis.,HR-CAREER,job_scam,0,0,1
sms-ham-0358,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0464,Your Swiggy order #8921 has been placed successfully for ₹18500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0059,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9843664230.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0014,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9840598024.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0409,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹62919. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0105,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-337,AD-HDFCBK,bank_kyc,1,0,1
sms-scam-0238,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-595 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0162,Your Swiggy order #8921 has been placed successfully for ₹850. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0652,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0011,"Your Uber ride OTP is 259840. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0561,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0225,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86876. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0271,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0122,"Dear customer, your parcel #928153548 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-952 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0388,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹79266. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0279,Your Swiggy order #8921 has been placed successfully for ₹1200. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0751,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0595,"Hey, sent you ₹150 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0023,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-669 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-scam-0146,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v1.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0718,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0305,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI mule_781@axis now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0015,"Your Uber ride OTP is 778670. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0355,Recharge of ₹150 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0648,"Hey, sent you ₹18500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0198,Your Swiggy order #8921 has been placed successfully for ₹850. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0553,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0235,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0328,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0327,"Your Uber ride OTP is 485585. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0499,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0345,"Electricity bill for Consumer No 192839 generated. Amount: ₹350, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0407,"Your Uber ride OTP is 358666. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0136,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI disconnection.officer@sbi to avoid cut. Call officer at 9876103980.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0088,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-382",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0316,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0372,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI refund.desk@paytm to avoid cut. Call officer at 9874525013.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0176,"Hey, sent you ₹18500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0332,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0545,"Your Uber ride OTP is 365956. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0341,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI mule_781@axis.,HR-CAREER,job_scam,0,0,1
sms-scam-0067,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-979 ya UPI abc123@upi pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-ham-0770,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0262,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-365 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-ham-0062,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0164,"Customer Support: To resolve your pending UPI refund of ₹1500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0748,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹119208. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0004,"Your Uber ride OTP is 968735. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0609,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0596,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹124593. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0007,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-811,AD-HDFCBK,bank_kyc,1,0,1
sms-ham-0528,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹100046. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0209,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0427,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0654,"Hey, sent you ₹850 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0032,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI mule_781@axis to avoid cut. Call officer at 9844386595.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0247,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-886 ya UPI abc123@upi pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-ham-0234,Your Swiggy order #8921 has been placed successfully for ₹850. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0233,"Hey, sent you ₹18500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0349,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹129561. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0630,"Your Uber ride OTP is 585126. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0020,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-363",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0705,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0476,"Hi Rohit, sharing the consulting invoice for ₹18500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
